match_id,assist,champion_level,champion_id,champion_name,dmg_to_turrets,deaths,first_blood,first_tower,gold_spend,item0,item1,item2,item3,item4,item5,item6,item0_name,item1_name,item2_name,item3_name,item4_name,item5_name,item6_name,kills,participate_id,sumoner_level,id,team_position,total_damage,total_damage_taken,minions_killed,turret_kills,win,league_id,queue_type,tier,division,id,account_id,puuid,name,points,wins,loses,veteran,inactive,freshBlood,streak
NA1_4588424958,9,12,163,Taliyah,4782,3,0,0,8435,3040,6655,1056,3020,1082,1052,3363,Seraph's Embrace,Luden's Tempest,Doran's Ring,Sorcerer's Shoes,Dark Seal,Amplifying Tome,Farsight Alteration,5,8,797,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,MIDDLE,13375,8570,157,4,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,7BOSl3wItKNpvFAWBhcx_eYLv4qxT7jcPsdfOWlBPjvOZX_4ZmUp4Jfz,YtHgxUxX8cxjA3PQMe4gH0EyrDgysrGEcQ3qSFUBtF6wik18tyBokAyc9fx8Fbmu-QVc5BhS1-L0PQ,ONAT ONAT ONAT,814,213,197,0,0,1,0
NA1_4588501943,9,14,80,Pantheon,3725,5,0,1,11050,6676,3158,6692,3142,0,0,3363,The Collector,Ionian Boots of Lucidity,Eclipse,Youmuu's Ghostblade,No item,No item,Farsight Alteration,8,8,797,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,MIDDLE,14376,16264,147,4,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,7BOSl3wItKNpvFAWBhcx_eYLv4qxT7jcPsdfOWlBPjvOZX_4ZmUp4Jfz,YtHgxUxX8cxjA3PQMe4gH0EyrDgysrGEcQ3qSFUBtF6wik18tyBokAyc9fx8Fbmu-QVc5BhS1-L0PQ,ONAT ONAT ONAT,814,213,197,0,0,1,0
NA1_4589270538,8,14,103,Ahri,3098,3,0,0,8410,1056,6656,1082,4645,3111,1052,3363,Doran's Ring,Everfrost,Dark Seal,Shadowflame,Mercury's Treads,Amplifying Tome,Farsight Alteration,3,8,798,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,TOP,11353,11468,154,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,7BOSl3wItKNpvFAWBhcx_eYLv4qxT7jcPsdfOWlBPjvOZX_4ZmUp4Jfz,YtHgxUxX8cxjA3PQMe4gH0EyrDgysrGEcQ3qSFUBtF6wik18tyBokAyc9fx8Fbmu-QVc5BhS1-L0PQ,ONAT ONAT ONAT,814,213,197,0,0,1,0
NA1_4589776647,7,17,103,Ahri,1497,5,0,0,14575,3158,6653,3165,1058,4645,3041,3340,Ionian Boots of Lucidity,Liandry's Anguish,Morellonomicon,Needlessly Large Rod,Shadowflame,Mejai's Soulstealer,Stealth Ward,7,4,798,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,MIDDLE,45132,21855,221,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,7BOSl3wItKNpvFAWBhcx_eYLv4qxT7jcPsdfOWlBPjvOZX_4ZmUp4Jfz,YtHgxUxX8cxjA3PQMe4gH0EyrDgysrGEcQ3qSFUBtF6wik18tyBokAyc9fx8Fbmu-QVc5BhS1-L0PQ,ONAT ONAT ONAT,814,213,197,0,0,1,0
NA1_4590095191,2,11,517,Sylas,0,3,0,0,6275,6657,2031,1056,3158,1082,3145,3363,Rod of Ages,Refillable Potion,Doran's Ring,Ionian Boots of Lucidity,Dark Seal,Hextech Alternator,Farsight Alteration,4,3,799,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,MIDDLE,10631,16685,123,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,DywDBntGmW7bnqmJq_TqGO62sUp3qT6YH1J27-hV0Icb0FXq,7BOSl3wItKNpvFAWBhcx_eYLv4qxT7jcPsdfOWlBPjvOZX_4ZmUp4Jfz,YtHgxUxX8cxjA3PQMe4gH0EyrDgysrGEcQ3qSFUBtF6wik18tyBokAyc9fx8Fbmu-QVc5BhS1-L0PQ,ONAT ONAT ONAT,814,213,197,0,0,1,0
NA1_4586131288,10,18,31,Chogath,6953,8,0,0,15325,3110,4401,3105,6665,3075,3047,3363,Frozen Heart,Force of Nature,Aegis of the Legion,"Jak'Sho, The Protean",Thornmail,Plated Steelcaps,Farsight Alteration,4,6,1078,e4FdLxYZjUOPFHALM4tDW4C2OCLP71xT_aa4bJyEEf2QVzk,TOP,23774,66826,240,5,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e4FdLxYZjUOPFHALM4tDW4C2OCLP71xT_aa4bJyEEf2QVzk,ZwjFrtmeVYf5I5oZsN0Tut9VTHzihNOZvxc-dxJvSGvtSA,DsHBUcVO1wgvZ4LboPN-zvLgtJak8V5Cw2SmWNFhlcRZDO9ITEo-NAZLmyYjlfk4Fq6Sroisv-iXpQ,Topo,885,144,126,1,0,0,0
NA1_4587209864,5,13,78,Poppy,3459,7,0,0,7350,6662,2033,3111,1057,3076,1011,3363,Iceborn Gauntlet,Corrupting Potion,Mercury's Treads,Negatron Cloak,Bramble Vest,Giant's Belt,Farsight Alteration,1,4,1080,e4FdLxYZjUOPFHALM4tDW4C2OCLP71xT_aa4bJyEEf2QVzk,TOP,17305,24720,135,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e4FdLxYZjUOPFHALM4tDW4C2OCLP71xT_aa4bJyEEf2QVzk,ZwjFrtmeVYf5I5oZsN0Tut9VTHzihNOZvxc-dxJvSGvtSA,DsHBUcVO1wgvZ4LboPN-zvLgtJak8V5Cw2SmWNFhlcRZDO9ITEo-NAZLmyYjlfk4Fq6Sroisv-iXpQ,Topo,885,144,126,1,0,0,0
NA1_4590381789,6,15,78,Poppy,6073,0,0,0,8975,6662,2033,3068,3047,3066,1031,3363,Iceborn Gauntlet,Corrupting Potion,Sunfire Aegis,Plated Steelcaps,Winged Moonplate,Chain Vest,Farsight Alteration,2,6,1083,e4FdLxYZjUOPFHALM4tDW4C2OCLP71xT_aa4bJyEEf2QVzk,TOP,11347,12047,209,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e4FdLxYZjUOPFHALM4tDW4C2OCLP71xT_aa4bJyEEf2QVzk,ZwjFrtmeVYf5I5oZsN0Tut9VTHzihNOZvxc-dxJvSGvtSA,DsHBUcVO1wgvZ4LboPN-zvLgtJak8V5Cw2SmWNFhlcRZDO9ITEo-NAZLmyYjlfk4Fq6Sroisv-iXpQ,Topo,885,144,126,1,0,0,0
NA1_4584877999,8,12,110,Varus,0,11,0,0,8000,2031,6671,3009,1055,6676,0,3363,Refillable Potion,Galeforce,Boots of Swiftness,Doran's Blade,The Collector,No item,Farsight Alteration,2,9,182,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,BOTTOM,12585,20204,149,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4584916877,3,11,61,Orianna,88,5,0,0,6550,1056,6655,3020,1058,3070,0,3363,Doran's Ring,Luden's Tempest,Sorcerer's Shoes,Needlessly Large Rod,Tear of the Goddess,No item,Farsight Alteration,3,3,182,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,MIDDLE,13384,13282,122,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4586216223,2,8,110,Varus,0,6,0,0,5700,2031,6671,3134,3009,0,0,3340,Refillable Potion,Galeforce,Serrated Dirk,Boots of Swiftness,No item,No item,Stealth Ward,2,4,182,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,BOTTOM,5529,9212,104,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4586228562,14,14,498,Xayah,6442,7,0,0,14700,3036,6671,3006,3046,6675,1018,3363,Lord Dominik's Regards,Galeforce,Berserker's Greaves,Phantom Dancer,Navori Quickblades,Cloak of Agility,Farsight Alteration,12,9,182,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,BOTTOM,41287,23612,165,5,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4586568804,3,9,497,Rakan,0,5,1,0,4960,3859,3001,1052,0,3158,0,3364,Targon's Buckler,Evenshroud,Amplifying Tome,No item,Ionian Boots of Lucidity,No item,Oracle Lens,3,5,183,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,UTILITY,5364,12234,31,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4587011134,5,10,254,Vi,493,2,0,0,5650,0,3071,3111,1029,3067,0,3364,No item,Black Cleaver,Mercury's Treads,Cloth Armor,Kindlegem,No item,Oracle Lens,1,7,183,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,JUNGLE,5147,12985,17,0,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4587190722,1,10,126,Jayce,577,7,0,0,5625,6692,2031,2422,3133,3070,1036,3363,Eclipse,Refillable Potion,Slightly Magical Footwear,Caulfield's Warhammer,Tear of the Goddess,Long Sword,Farsight Alteration,4,6,183,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,MIDDLE,9511,11291,101,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4587217329,12,17,150,Gnar,9159,11,0,0,14443,3075,3091,3047,3078,3067,8001,3363,Thornmail,Wit's End,Plated Steelcaps,Trinity Force,Kindlegem,Anathema's Chains,Farsight Alteration,9,6,183,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,TOP,29644,41986,200,3,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4587616056,8,11,498,Xayah,461,5,0,0,6775,6672,2031,3006,3133,1037,0,3363,Kraken Slayer,Refillable Potion,Berserker's Greaves,Caulfield's Warhammer,Pickaxe,No item,Farsight Alteration,2,9,184,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,BOTTOM,10484,11288,140,0,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4588094158,6,13,110,Varus,1589,6,1,0,13890,3046,6671,3006,6676,1055,3156,3363,Phantom Dancer,Galeforce,Berserker's Greaves,The Collector,Doran's Blade,Maw of Malmortius,Farsight Alteration,9,4,184,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,BOTTOM,28135,18550,204,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4588371016,4,10,110,Varus,0,7,0,0,7000,1055,6671,3134,3158,1036,1028,3363,Doran's Blade,Galeforce,Serrated Dirk,Ionian Boots of Lucidity,Long Sword,Ruby Crystal,Farsight Alteration,2,4,185,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,BOTTOM,9425,12198,139,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4588443090,5,14,110,Varus,2791,6,0,0,13835,1042,6671,3814,3020,3156,1026,3363,Dagger,Galeforce,Edge of Night,Sorcerer's Shoes,Maw of Malmortius,Blasting Wand,Farsight Alteration,10,4,185,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,BOTTOM,31918,20669,209,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4588553910,9,12,110,Varus,2604,6,0,0,8425,1055,6671,3134,3047,3155,1037,3363,Doran's Blade,Galeforce,Serrated Dirk,Plated Steelcaps,Hexdrinker,Pickaxe,Farsight Alteration,2,4,185,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,BOTTOM,9938,12059,156,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,e8zvTKvImsb2gJCQQWF5S_vBe_nxiTvtGKsr3J8CP7I6akk,_ZcqFNU5Qv3XZO7JHTJFwx4oRJrfPBJA9VztD5Joz55YjGw,ZB6T8l5s7wG1A087x52bh2CNlhUfcQrc9I2mVbPzP3s2HAkM4hoUyJ0nszd3yxrDygKHX-sCksASpA,FormlessGameplay,726,171,156,1,0,0,0
NA1_4569706726,4,11,517,Sylas,297,6,1,0,8285,0,4636,3020,4645,1052,0,3364,No item,Night Harvester,Sorcerer's Shoes,Shadowflame,Amplifying Tome,No item,Oracle Lens,6,2,359,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,JUNGLE,17356,27184,25,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,-Zs6www7p7K9JiTIkhmtTQFac2tTNlNb2VsvHnqvS6odM28,XWmi9HV_JbSiiY_doDBTpbIxeuOJt5CmebfeSL6UC_e7xNUSFBiGJP1_opOBXlZv1pAPrwQt1fObag,Yuu13,1010,204,178,1,0,0,0
NA1_4576022841,4,14,200,Belveth,1819,2,1,0,12475,3153,6672,3047,6333,0,0,3364,Blade of The Ruined King,Kraken Slayer,Plated Steelcaps,Death's Dance,No item,No item,Oracle Lens,8,2,366,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,JUNGLE,18702,25993,38,2,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,-Zs6www7p7K9JiTIkhmtTQFac2tTNlNb2VsvHnqvS6odM28,XWmi9HV_JbSiiY_doDBTpbIxeuOJt5CmebfeSL6UC_e7xNUSFBiGJP1_opOBXlZv1pAPrwQt1fObag,Yuu13,1010,204,178,1,0,0,0
NA1_4577550336,2,14,104,Graves,8006,1,0,1,12775,0,6692,6676,3031,3035,3111,3364,No item,Eclipse,The Collector,Infinity Edge,Last Whisper,Mercury's Treads,Oracle Lens,18,2,367,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,JUNGLE,27850,21077,65,6,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,-Zs6www7p7K9JiTIkhmtTQFac2tTNlNb2VsvHnqvS6odM28,XWmi9HV_JbSiiY_doDBTpbIxeuOJt5CmebfeSL6UC_e7xNUSFBiGJP1_opOBXlZv1pAPrwQt1fObag,Yuu13,1010,204,178,1,0,0,0
NA1_4577577167,0,8,234,Viego,0,4,0,0,3800,1103,6632,0,0,2422,0,3364,Mosstomper Seedling,Divine Sunderer,No item,No item,Slightly Magical Footwear,No item,Oracle Lens,3,2,367,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,JUNGLE,4725,10890,19,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,-Zs6www7p7K9JiTIkhmtTQFac2tTNlNb2VsvHnqvS6odM28,XWmi9HV_JbSiiY_doDBTpbIxeuOJt5CmebfeSL6UC_e7xNUSFBiGJP1_opOBXlZv1pAPrwQt1fObag,Yuu13,1010,204,178,1,0,0,0
NA1_4579652822,7,13,254,Vi,196,4,0,0,6800,3105,3071,3047,3067,1028,0,3364,Aegis of the Legion,Black Cleaver,Plated Steelcaps,Kindlegem,Ruby Crystal,No item,Oracle Lens,4,7,368,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,JUNGLE,6770,20707,25,0,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,-Zs6www7p7K9JiTIkhmtTQFac2tTNlNb2VsvHnqvS6odM28,XWmi9HV_JbSiiY_doDBTpbIxeuOJt5CmebfeSL6UC_e7xNUSFBiGJP1_opOBXlZv1pAPrwQt1fObag,Yuu13,1010,204,178,1,0,0,0
NA1_4580898820,3,15,200,Belveth,0,4,0,0,12425,3153,2055,2421,6333,3047,6672,3364,Blade of The Ruined King,Control Ward,Broken Stopwatch,Death's Dance,Plated Steelcaps,Kraken Slayer,Oracle Lens,10,2,369,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,JUNGLE,19063,24127,35,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eBPHk0CVWy9cLTTwBolyhlnLzM4BowLIP87_P04X4-hZzkY,-Zs6www7p7K9JiTIkhmtTQFac2tTNlNb2VsvHnqvS6odM28,XWmi9HV_JbSiiY_doDBTpbIxeuOJt5CmebfeSL6UC_e7xNUSFBiGJP1_opOBXlZv1pAPrwQt1fObag,Yuu13,1010,204,178,1,0,0,0
NA1_4588192064,27,17,59,JarvanIV,2155,8,1,0,14800,8001,6630,2421,3047,4401,3071,3364,Anathema's Chains,Goredrinker,Broken Stopwatch,Plated Steelcaps,Force of Nature,Black Cleaver,Oracle Lens,10,7,656,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,JUNGLE,30982,50374,37,5,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,re3MkXlkfKkn-OeK3Hwbeq4KElPCrAMIEP_fpsGjQ84MvQ,3gsFs_CGNIRFpPBZjcZiOFOwzHv6E6xR-ctbZY3orzn8eiPQ4sCGqLBLv9u9xspHxnIxGXGq6iCRPw,Ariendel,790,180,170,1,0,0,0
NA1_4588311507,15,18,136,AurelionSol,1829,5,0,0,11705,6657,3070,3157,3116,3041,3020,3364,Rod of Ages,Tear of the Goddess,Zhonya's Hourglass,Rylai's Crystal Scepter,Mejai's Soulstealer,Sorcerer's Shoes,Oracle Lens,8,8,656,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,MIDDLE,24680,33098,201,1,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,re3MkXlkfKkn-OeK3Hwbeq4KElPCrAMIEP_fpsGjQ84MvQ,3gsFs_CGNIRFpPBZjcZiOFOwzHv6E6xR-ctbZY3orzn8eiPQ4sCGqLBLv9u9xspHxnIxGXGq6iCRPw,Ariendel,790,180,170,1,0,0,0
NA1_4588818516,0,13,136,AurelionSol,164,6,0,0,6000,1011,6657,2031,3070,1056,3020,3363,Giant's Belt,Rod of Ages,Refillable Potion,Tear of the Goddess,Doran's Ring,Sorcerer's Shoes,Farsight Alteration,2,3,656,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,MIDDLE,9645,17912,152,0,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,re3MkXlkfKkn-OeK3Hwbeq4KElPCrAMIEP_fpsGjQ84MvQ,3gsFs_CGNIRFpPBZjcZiOFOwzHv6E6xR-ctbZY3orzn8eiPQ4sCGqLBLv9u9xspHxnIxGXGq6iCRPw,Ariendel,790,180,170,1,0,0,0
NA1_4588836659,12,11,517,Sylas,790,3,0,0,5825,0,2031,2421,4636,3020,1082,3364,No item,Refillable Potion,Broken Stopwatch,Night Harvester,Sorcerer's Shoes,Dark Seal,Oracle Lens,1,7,657,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,JUNGLE,7702,23187,6,2,1,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,re3MkXlkfKkn-OeK3Hwbeq4KElPCrAMIEP_fpsGjQ84MvQ,3gsFs_CGNIRFpPBZjcZiOFOwzHv6E6xR-ctbZY3orzn8eiPQ4sCGqLBLv9u9xspHxnIxGXGq6iCRPw,Ariendel,790,180,170,1,0,0,0
NA1_4588854685,11,15,126,Jayce,1593,7,0,0,11300,3042,6630,3111,6694,0,0,3363,Muramana,Goredrinker,Mercury's Treads,Serylda's Grudge,No item,No item,Farsight Alteration,3,3,657,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,MIDDLE,23027,29880,198,1,0,9c8422dd-4fce-344c-832e-e907c73f7935,RANKED_SOLO_5x5,CHALLENGER,I,eDXb7QDoFkod39WyhyabGaCTXRXRsqC55RWV2CF7WrZZO0I,re3MkXlkfKkn-OeK3Hwbeq4KElPCrAMIEP_fpsGjQ84MvQ,3gsFs_CGNIRFpPBZjcZiOFOwzHv6E6xR-ctbZY3orzn8eiPQ4sCGqLBLv9u9xspHxnIxGXGq6iCRPw,Ariendel,790,180,170,1,0,0,0
